loss,epoch,time,accuracy,split
1.007111172359201,0,2.8595635890960693,0.5088607594936709,train
0.9620210752457004,1,2.629829168319702,0.5088607594936709,train
0.9511689912669267,2,2.6928396224975586,0.5392405063291139,train
0.9178337280508838,3,2.665963888168335,0.589873417721519,train
0.8956781211910368,4,2.6410484313964844,0.6025316455696202,train
0.8734251625552962,5,2.692270517349243,0.6177215189873417,train
0.8504786318238777,6,2.5385406017303467,0.640506329113924,train
0.8247716914249372,7,2.713629961013794,0.6481012658227848,train
0.8044370240425762,8,2.674992799758911,0.6658227848101266,train
0.7645400779722612,9,2.678802013397217,0.6734177215189874,train
0.7123554907267606,10,2.635798215866089,0.7037974683544304,train
0.7082702648696265,11,2.598015069961548,0.6936708860759494,train
0.6814698388965069,12,2.7114710807800293,0.7037974683544304,train
0.6651099096276337,13,2.72733736038208,0.7240506329113924,train
0.6449707103398027,14,2.6547908782958984,0.7417721518987341,train
0.6218968516003482,15,2.6765592098236084,0.7569620253164557,train
0.6023632240304841,16,2.683828830718994,0.7620253164556962,train
0.5864256137392566,17,2.6663289070129395,0.7620253164556962,train
0.586287451261961,18,2.7127678394317627,0.7518987341772152,train
0.5671880731571324,19,2.597883701324463,0.7772151898734178,train
0.5674302969835227,20,2.7114810943603516,0.779746835443038,train
0.5541832485719572,21,2.717132329940796,0.7721518987341772,train
0.562264322895038,22,2.704221248626709,0.779746835443038,train
0.5400875860895914,23,2.696380376815796,0.7873417721518987,train
0.5463267466454189,24,2.6639821529388428,0.779746835443038,train
0.5277159218782488,25,2.753750801086426,0.7848101265822784,train
0.5138201160639336,26,2.662184000015259,0.7924050632911392,train
0.509625846703973,27,2.6701838970184326,0.7924050632911392,train
0.5142258267189506,28,2.614784002304077,0.7974683544303798,train
0.4930788548828303,29,2.6355013847351074,0.8050632911392405,train
0.48921544485831564,30,2.6810593605041504,0.8075949367088607,train
0.48685275162275454,31,2.711282253265381,0.8202531645569621,train
0.47646073409698053,32,2.7339842319488525,0.8202531645569621,train
0.47010493203290277,33,2.6396701335906982,0.8050632911392405,train
0.46364289008411047,34,2.6554372310638428,0.8177215189873418,train
0.4531455601648062,35,2.6818814277648926,0.8227848101265823,train
0.447151317659624,36,2.69474458694458,0.8278481012658228,train
0.4347540260162912,37,2.829719305038452,0.8455696202531645,train
0.43059983678114944,38,2.6693637371063232,0.8202531645569621,train
0.43172325640798936,39,2.6576087474823,0.8405063291139241,train
0.43149578757701984,40,2.693033456802368,0.8329113924050633,train
0.415710921434662,41,2.686859130859375,0.8430379746835444,train
0.4087840697232964,42,2.6737654209136963,0.8379746835443038,train
0.4012907272299068,43,2.6712467670440674,0.8556962025316456,train
0.41021816275801654,44,2.6329638957977295,0.8354430379746836,train
0.3948171100048702,45,2.6352434158325195,0.8354430379746836,train
0.3610528692072611,46,2.6087591648101807,0.8658227848101265,train
0.36860319217195425,47,2.704364538192749,0.8607594936708861,train
0.3829442307747948,48,2.7267887592315674,0.8556962025316456,train
0.37973706486835324,49,2.5988168716430664,0.8556962025316456,train
0.3733246230060541,50,2.7228574752807617,0.850632911392405,train
0.37011526937631867,51,2.6440017223358154,0.8556962025316456,train
0.35261149603071845,52,2.701268196105957,0.8556962025316456,train
0.34662425338402625,53,2.6530401706695557,0.8683544303797468,train
0.35006102989368804,54,2.6628661155700684,0.8658227848101265,train
0.34608110025778555,55,2.6368634700775146,0.8632911392405064,train
0.33967272361705103,56,2.6391098499298096,0.8531645569620253,train
