loss,epoch,time,accuracy,split
1.0248195921318441,0,2.9126696586608887,0.46835443037974683,train
0.9763309555717662,1,2.696017026901245,0.5164556962025316,train
0.9555337973033325,2,2.643566608428955,0.5341772151898734,train
0.9404844059974332,3,2.7092018127441406,0.5974683544303797,train
0.9095527651189249,4,2.6859078407287598,0.5949367088607594,train
0.8700071019085148,5,2.6502954959869385,0.6379746835443038,train
0.8335341373199149,6,2.7101376056671143,0.6455696202531646,train
0.7952528771154488,7,2.6855807304382324,0.6658227848101266,train
0.7438694406347939,8,2.681955337524414,0.7088607594936709,train
0.719942531819585,9,2.694086790084839,0.7139240506329114,train
0.6893845340496377,10,2.7110631465911865,0.7265822784810126,train
0.6746433518544028,11,2.7370285987854004,0.7291139240506329,train
0.6508972315660005,12,2.6457974910736084,0.7367088607594937,train
0.6406705949314033,13,2.7377560138702393,0.7417721518987341,train
0.6074511332508129,14,2.720390558242798,0.7544303797468355,train
0.6048733508096465,15,2.8016300201416016,0.7468354430379747,train
0.5910956802907624,16,2.7237443923950195,0.7670886075949367,train
0.5834992445533789,17,2.6705470085144043,0.769620253164557,train
0.5586972361359792,18,2.6636312007904053,0.7746835443037975,train
0.5480652341807756,19,2.7285666465759277,0.7822784810126582,train
0.5419847134925142,20,2.7145559787750244,0.7848101265822784,train
0.5336413140255439,21,2.738368034362793,0.810126582278481,train
0.519628104256301,22,2.7312612533569336,0.779746835443038,train
0.5269010036334961,23,2.6847431659698486,0.7848101265822784,train
0.5265846135472007,24,2.6953237056732178,0.7848101265822784,train
0.497507531217099,25,2.7737338542938232,0.7974683544303798,train
0.5045913735428188,26,2.7172486782073975,0.7974683544303798,train
0.49295135006497176,27,2.817101240158081,0.8126582278481013,train
0.49854109444466854,28,2.6348423957824707,0.7949367088607595,train
0.5048800403429078,29,2.7041265964508057,0.8050632911392405,train
0.48140825031065865,30,2.765106201171875,0.8202531645569621,train
0.4755744715256593,31,2.644163131713867,0.8126582278481013,train
0.4689802705640374,32,2.6803107261657715,0.8253164556962025,train
0.46014067754031546,33,2.70979905128479,0.8151898734177215,train
0.45483825853023724,34,2.7017502784729004,0.8278481012658228,train
0.4312627959878573,35,2.7163004875183105,0.8177215189873418,train
