loss,epoch,time,accuracy,f1_score,split
0.40453223467479343,0,418.09268617630005,0.8202531645569621,0.8202531645569621,train
0.3866054785644196,1,454.90024304389954,0.8405063291139241,0.8405063291139241,train
0.43116212893251565,2,451.425092458725,0.8253164556962025,0.8253164556962025,train
0.3838374927194217,3,446.74030566215515,0.830379746835443,0.830379746835443,train
0.3997973356343407,4,443.50839018821716,0.8227848101265823,0.8227848101265823,train
0.37896228098265533,5,445.2840003967285,0.8278481012658228,0.8278481012658228,train
0.398044920242962,6,444.7322895526886,0.8227848101265823,0.8227848101265823,train
0.39169881377149485,7,443.70802998542786,0.8126582278481013,0.8126582278481013,train
0.376183714619905,8,435.2982528209686,0.8075949367088607,0.8075949367088607,train
0.3822714279191517,9,436.9895875453949,0.8531645569620253,0.8531645569620253,train
0.9988877830340986,0,56.99060130119324,0.676923076923077,0.676923076923077,val
0.8147306750080658,1,60.273218393325806,0.6923076923076923,0.6923076923076923,val
0.8068444238260991,2,57.620351791381836,0.676923076923077,0.676923076923077,val
0.8206130876209622,3,56.731125831604004,0.6461538461538462,0.6461538461538462,val
0.7906831986484768,4,57.95314002037048,0.676923076923077,0.676923076923077,val
0.9559535613117356,5,57.77207136154175,0.7076923076923077,0.7076923076923077,val
0.9405660705830428,6,57.92582368850708,0.676923076923077,0.676923076923077,val
0.7578006434369207,7,56.910855293273926,0.7076923076923077,0.7076923076923077,val
0.8819833350636346,8,56.00455188751221,0.6923076923076923,0.6923076923076923,val
1.1240418206658362,9,58.77209138870239,0.676923076923077,0.676923076923077,val
