loss,epoch,time,accuracy,f1_score,split
0.35957365489601706,0,453.9235575199127,0.850632911392405,0.850632911392405,train
0.3433760028998947,1,452.7697992324829,0.8455696202531645,0.8455696202531645,train
0.35770295529660645,2,456.42893648147583,0.8354430379746836,0.8354430379746836,train
0.3280798329477482,3,467.2351875305176,0.830379746835443,0.830379746835443,train
0.33471365170834805,4,459.2396912574768,0.8455696202531645,0.8455696202531645,train
0.34904039625952243,5,458.3062815666199,0.8253164556962025,0.8253164556962025,train
0.2898196594121663,6,459.61555314064026,0.8683544303797468,0.8683544303797468,train
0.25072653388699356,7,447.499773979187,0.8835443037974684,0.8835443037974684,train
0.3004995146077067,8,444.8836522102356,0.8708860759493671,0.8708860759493671,train
0.27838451094301353,9,444.07927942276,0.8556962025316456,0.8556962025316456,train
0.3093100378353859,10,443.0549113750458,0.8556962025316456,0.8556962025316456,train
0.2750529110729005,11,446.0817782878876,0.8683544303797468,0.8683544303797468,train
0.29262246467762726,12,443.80128049850464,0.8683544303797468,0.8683544303797468,train
0.2818120651570083,13,443.5810430049896,0.8734177215189873,0.8734177215189873,train
0.2751621422102931,14,442.59194111824036,0.8886075949367088,0.8886075949367088,train
0.2669606481255551,15,443.7948064804077,0.8835443037974684,0.8835443037974684,train
0.27200005961252854,16,443.9236009120941,0.8708860759493671,0.8708860759493671,train
0.2242727217585722,17,443.58566188812256,0.8962025316455696,0.8962025316455696,train
0.2689529319269735,18,445.99744629859924,0.8810126582278481,0.8810126582278481,train
0.2454085617336026,19,443.7219099998474,0.8860759493670886,0.8860759493670886,train
0.24770022548462706,20,444.6844696998596,0.8860759493670886,0.8860759493670886,train
0.27584821050987235,21,444.01360392570496,0.8632911392405064,0.8632911392405064,train
0.2610709583446588,22,444.30648851394653,0.8734177215189873,0.8734177215189873,train
0.2561946105721561,23,442.8573167324066,0.8784810126582279,0.8784810126582279,train
0.2396545777733256,24,442.7286682128906,0.8658227848101265,0.8658227848101265,train
0.2360651060195804,25,444.27250027656555,0.8886075949367088,0.8886075949367088,train
0.2222409450853063,26,442.71834564208984,0.8810126582278481,0.8810126582278481,train
0.2298648613823783,27,444.7171621322632,0.8759493670886076,0.8759493670886076,train
0.22907216769417868,28,444.73470163345337,0.8987341772151899,0.8987341772151899,train
0.22589720977678954,29,443.34201765060425,0.9063291139240506,0.9063291139240506,train
0.7520764547748268,0,56.78359866142273,0.7230769230769231,0.7230769230769231,val
0.7782609966311183,1,57.70174837112427,0.7076923076923077,0.7076923076923077,val
0.8707671015514135,2,58.574445724487305,0.6615384615384615,0.6615384615384615,val
1.1438175488931492,3,57.28007245063782,0.7076923076923077,0.7076923076923077,val
0.7437270351254763,4,58.9983274936676,0.7230769230769231,0.7230769230769231,val
0.815808629559719,5,57.41066265106201,0.676923076923077,0.676923076923077,val
0.7930909668571268,6,58.862683057785034,0.7230769230769231,0.7230769230769231,val
1.0809920735786556,7,55.7818067073822,0.7076923076923077,0.7076923076923077,val
0.9371787183993844,8,55.70518946647644,0.6923076923076923,0.6923076923076923,val
0.92332483171559,9,55.96124029159546,0.6923076923076923,0.6923076923076923,val
0.7937578218703039,10,55.73194670677185,0.6923076923076923,0.6923076923076923,val
1.039566005777979,11,55.766722440719604,0.7076923076923077,0.7076923076923077,val
1.1142573614789748,12,55.593204736709595,0.6923076923076923,0.6923076923076923,val
0.8802491917232141,13,55.4616322517395,0.7230769230769231,0.7230769230769231,val
0.8883071249974185,14,56.235177516937256,0.676923076923077,0.676923076923077,val
0.8240178506840677,15,56.27775764465332,0.6923076923076923,0.6923076923076923,val
0.8978002223730615,16,55.58250856399536,0.6615384615384615,0.6615384615384615,val
1.0304477118664357,17,55.79292440414429,0.676923076923077,0.676923076923077,val
0.8594797768659453,18,56.03355360031128,0.676923076923077,0.676923076923077,val
0.9898904759866547,19,55.92314791679382,0.676923076923077,0.676923076923077,val
0.9310758348966793,20,55.965524435043335,0.7230769230769231,0.7230769230769231,val
1.0878019302063946,21,55.66408705711365,0.676923076923077,0.676923076923077,val
0.861123471502924,22,55.87683963775635,0.6923076923076923,0.6923076923076923,val
0.9780453219085861,23,55.51418733596802,0.6615384615384615,0.6615384615384615,val
1.1901429420312333,24,55.85418367385864,0.6923076923076923,0.6923076923076923,val
0.840556584603788,25,55.88161039352417,0.7076923076923077,0.7076923076923077,val
0.9841619627906135,26,55.76028537750244,0.6615384615384615,0.6615384615384615,val
1.1233727231166366,27,55.636303663253784,0.676923076923077,0.676923076923077,val
1.0091627681521005,28,55.93333625793457,0.6615384615384615,0.6615384615384615,val
1.108139787326328,29,55.79055571556091,0.7230769230769231,0.7230769230769231,val
