loss,epoch,time,accuracy,split
3.1301993514918074,0,353.838006734848,0.5063291139240507,train
3.0286309876019444,1,349.32075214385986,0.5164556962025316,train
2.9696397346786307,2,348.73029041290283,0.5189873417721519,train
2.8632379000699975,3,348.87648606300354,0.5670886075949367,train
2.7032761782030517,4,349.067364692688,0.5721518987341773,train
2.6076704314992396,5,348.93850088119507,0.5873417721518988,train
2.52819845404806,6,349.02743577957153,0.6303797468354431,train
2.442482826377772,7,348.3522891998291,0.6,train
2.3408633856833734,8,348.7856078147888,0.6253164556962025,train
2.2456735855416405,9,348.9522247314453,0.6329113924050633,train
2.17710683949386,10,348.8468301296234,0.6177215189873417,train
2.1313918726353704,11,348.7727892398834,0.6506329113924051,train
2.1028712007063852,12,348.95964527130127,0.6379746835443038,train
2.0836177723317206,13,348.8756821155548,0.6354430379746835,train
2.068963053105753,14,349.64787578582764,0.6379746835443038,train
2.0514079010939295,15,348.9632546901703,0.6227848101265823,train
2.0413897485672674,16,349.06509470939636,0.6253164556962025,train
2.0271582087383995,17,349.4284462928772,0.6430379746835443,train
2.010314546657514,18,349.34891653060913,0.6379746835443038,train
1.9940025462379938,19,349.0378472805023,0.6430379746835443,train
1.9740329033211816,20,348.8675124645233,0.6253164556962025,train
1.9731325926659982,21,349.2448139190674,0.6455696202531646,train
1.939316678348976,22,349.1223759651184,0.6506329113924051,train
1.918519980997979,23,349.6405713558197,0.6481012658227848,train
1.9297947731199143,24,349.39563059806824,0.6379746835443038,train
1.9090737615959554,25,349.1401731967926,0.6556962025316456,train
1.9063638057889818,26,349.13462924957275,0.6481012658227848,train
1.9016611198835736,27,348.95001745224,0.6430379746835443,train
1.8840944801704793,28,349.2789740562439,0.6253164556962025,train
1.8764392211467404,29,349.24867725372314,0.6354430379746835,train
1.873558968984628,30,349.5362470149994,0.640506329113924,train
1.871159715441209,31,349.1365249156952,0.6481012658227848,train
1.8393191701249232,32,349.0951097011566,0.6531645569620254,train
1.845299877245215,33,348.9481506347656,0.6531645569620254,train
1.8366238844545582,34,348.88940024375916,0.660759493670886,train
1.8238596380511416,35,348.7314805984497,0.6582278481012658,train
1.828238453593435,36,349.38459634780884,0.6582278481012658,train
1.8154689790327339,37,348.8940854072571,0.6582278481012658,train
1.8014865270143823,38,348.8652603626251,0.6582278481012658,train
1.7881647505337679,39,349.1527545452118,0.6759493670886076,train
1.7781238608722445,40,349.1381812095642,0.6708860759493671,train
1.795152489897571,41,349.20734572410583,0.6430379746835443,train
1.7707233312763746,42,348.9858446121216,0.6708860759493671,train
1.7611303400389755,43,349.11364793777466,0.6632911392405063,train
1.7620718340330486,44,349.00658988952637,0.6582278481012658,train
1.7426744759837283,45,349.0132064819336,0.6886075949367089,train
1.7326426642605022,46,348.9641115665436,0.6734177215189874,train
1.7386019808582114,47,349.0165762901306,0.6708860759493671,train
1.7355429880981204,48,348.9519498348236,0.6683544303797468,train
1.726214160043982,49,348.8815279006958,0.6683544303797468,train
1.7173018509074103,50,349.0096516609192,0.6784810126582278,train
1.7176737638968456,51,349.05055809020996,0.6658227848101266,train
1.7109754904161525,52,349.05802941322327,0.6810126582278481,train
1.692342686804035,53,349.0493903160095,0.6911392405063291,train
1.6920244055458262,54,349.15167760849,0.6936708860759494,train
1.694478947376903,55,348.6869738101959,0.6886075949367089,train
1.691414667232127,56,349.3179221153259,0.6759493670886076,train
1.683470745629902,57,348.94908833503723,0.6886075949367089,train
1.6771301691290699,58,348.99373841285706,0.7012658227848101,train
1.6854349411741087,59,348.85614466667175,0.6810126582278481,train
1.677022509786147,60,349.21680974960327,0.6886075949367089,train
1.6701253278346002,61,349.2378911972046,0.6835443037974683,train
1.6634515734413002,62,348.98450779914856,0.6911392405063291,train
1.679825925223435,63,349.0375051498413,0.6911392405063291,train
1.6599582486514803,64,349.12208104133606,0.6911392405063291,train
1.6680456656443923,65,348.7932357788086,0.6860759493670886,train
1.6586304227008095,66,349.11604952812195,0.6911392405063291,train
1.6594514741173274,67,348.6443691253662,0.6835443037974683,train
1.6645209035541437,68,349.17318749427795,0.6810126582278481,train
1.6660447293444525,69,348.91112780570984,0.6835443037974683,train
1.6512459728536726,70,349.0046262741089,0.7012658227848101,train
1.6555725145943556,71,349.0964615345001,0.7088607594936709,train
1.6540237943582896,72,348.93173599243164,0.6911392405063291,train
1.6405404360233984,73,348.6180410385132,0.6708860759493671,train
1.6468141607845885,74,349.4128704071045,0.6987341772151898,train
1.6359800839725929,75,349.49932622909546,0.6835443037974683,train
1.6349242368076422,76,349.30253314971924,0.6810126582278481,train
1.630639196951178,77,348.92924904823303,0.6987341772151898,train
1.6292567796344999,78,349.39536142349243,0.6962025316455697,train
1.6420331789722926,79,349.0914309024811,0.6734177215189874,train
1.627266282295879,80,349.12040185928345,0.6810126582278481,train
1.6369321132762522,81,348.70829796791077,0.6860759493670886,train
