accuracy,loss,epoch,split
0.7582645289222216,0.571851417857198,0,train
0.8237419861573411,0.42595765555989906,1,train
0.8493167562739274,0.3668597195062861,2,train
0.8671713656361019,0.3269993011223098,3,train
0.8799903860427267,0.296854123564726,4,train
0.6240801609292322,1.0242101070832232,0,val
0.603537088024373,1.2260417028349273,1,val
0.6548665620842758,1.276728377050283,2,val
0.635140306122449,1.5348771139067046,3,val
0.6291086145809719,1.337365877385042,4,val
